Material: D2 , density =  0.162000 g/cm^3
Absorber is made of 1 elements
D2 100% z =   1, a = 2.000000
Z =   1, num =  79
  12.21   7.5080e-001   2.8940e-004       77.4360     3.4060   2.4640e-001  
  13.32   6.8790e-001   2.6740e-004       91.2060     3.9347   2.8998e-001  
  14.42   6.3300e-001   2.4850e-004      106.4340     4.4816   3.3777e-001  
  15.53   5.8490e-001   2.3230e-004      122.7960     5.0494   3.8961e-001  
  16.64   5.4270e-001   2.1810e-004      140.6160     5.6400   4.4566e-001  
  17.75   5.0560e-001   2.0560e-004      159.7320     6.2542   5.0625e-001  
  18.86   4.7310e-001   1.9450e-004      180.1440     6.8915   5.7121e-001  
  19.97   4.4460e-001   1.8460e-004      202.0140     7.5511   6.4087e-001  
  22.19   3.9830e-001   1.6770e-004      249.4800    10.1140   7.9396e-001  
  24.97   3.5710e-001   1.5050e-004      315.7380    13.7969   1.0091e+000  
  27.74   3.3090e-001   1.3670e-004      388.4760    17.1720   1.2468e+000  
  30.51   3.1400e-001   1.2520e-004      466.0740    20.4120   1.5008e+000  
  33.29   2.9170e-001   1.1560e-004      548.6940    23.4900   1.7703e+000  
  36.06   2.7260e-001   1.0740e-004      637.3080    26.7300   2.0585e+000  
  38.84   2.5620e-001   1.0030e-004      731.9160    29.8080   2.3649e+000  
  41.61   2.4180e-001   9.4170e-005      832.3560    33.0480   2.6890e+000  
  44.38   2.2910e-001   8.8740e-005      938.6280    36.2880   3.0310e+000  
  49.93   2.0780e-001   7.9630e-005     1167.8579    48.7620   3.7667e+000  
  55.48   1.9050e-001   7.2260e-005     1419.1200    60.2640   4.5694e+000  
  61.03   1.7620e-001   6.6180e-005     1692.0900    71.6040   5.4370e+000  
  66.58   1.6420e-001   6.1080e-005     1986.1200    82.7820   6.3677e+000  
  72.12   1.5400e-001   5.6730e-005     2300.5620    93.9600   7.3592e+000  
  77.67   1.4520e-001   5.2980e-005     2634.9299   105.3000   8.4096e+000  
  88.77   1.3070e-001   4.6830e-005     3361.1760   147.0960   1.0681e+001  
  99.86   1.1930e-001   4.2000e-005     4162.4282   185.8140   1.3168e+001  
 100.00   1.1910e-001   4.1940e-005     4172.6343   185.8140   1.3199e+001  
Z =   5, num =  79
   0.10   6.7180e+000   2.9870e-002        0.2692     0.0084   8.1097e-003  
   0.11   7.1380e+000   2.7770e-002        0.2837     0.0086   8.2507e-003  
   0.12   7.5480e+000   2.5970e-002        0.2971     0.0089   8.3754e-003  
   0.13   7.9440e+000   2.4400e-002        0.3101     0.0091   8.4872e-003  
   0.14   8.3220e+000   2.3020e-002        0.3222     0.0093   8.5860e-003  
   0.15   8.6780e+000   2.1800e-002        0.3340     0.0094   8.6767e-003  
   0.16   9.0120e+000   2.0710e-002        0.3452     0.0096   8.7577e-003  
   0.17   9.3220e+000   1.9730e-002        0.3561     0.0097   8.8339e-003  
   0.18   9.8710e+000   1.8040e-002        0.3770     0.0102   8.9667e-003  
   0.21   1.0430e+001   1.6320e-002        0.4014     0.0108   9.1076e-003  
   0.23   1.0880e+001   1.4910e-002        0.4249     0.0113   9.2308e-003  
   0.25   1.1220e+001   1.3740e-002        0.4474     0.0117   9.3393e-003  
   0.28   1.1480e+001   1.2750e-002        0.4695     0.0121   9.4365e-003  
   0.30   1.1680e+001   1.1910e-002        0.4910     0.0125   9.5240e-003  
   0.32   1.1830e+001   1.1170e-002        0.5122     0.0129   9.6066e-003  
   0.35   1.1940e+001   1.0520e-002        0.5333     0.0132   9.6827e-003  
   0.37   1.2010e+001   9.9520e-003        0.5542     0.0136   9.7540e-003  
   0.42   1.2070e+001   8.9870e-003        0.5957     0.0148   9.8869e-003  
   0.46   1.2050e+001   8.2020e-003        0.6370     0.0159   1.0010e-002  
   0.51   1.1970e+001   7.5490e-003        0.6786     0.0170   1.0123e-002  
